2021-01-09 13:59:53,780 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,662 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,673 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,682 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,693 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,705 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,717 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,727 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,740 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,754 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,770 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,781 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,792 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,819 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,831 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,842 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,853 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,865 - 20 - baseyaml.py - 21 - root - INFO - 读取yaml文件成功,数据为：{'db': {'host': 'test.lemonban.com', 'port': 3306, 'user': 'future', 'password': '123456', 'database': 'futureloan', 'charser': 'utf8'}, 'GD_key': {'key': '6fa0bb3ee8cc85e295f544b39b6c892b'}, 'GD_url': {'input_prompt': 'https://restapi.amap.com/v3/assistant/inputtips'}, 'user_info': {'mobilephone': 15957250692, 'pwd': 12345678, 'password': 12345678, 'amount': 100, 'loanId': 2}, 'invest_info': {'amount': 100}, 'add_loan': {'title': 'hh', 'amount': 10000, 'loanRate': 25, 'loanTerm': 6, 'loanDateType': 4, 'repaymemtWay': 10, 'biddingDays': 10}, 'host': {'url': 'http://test.lemonban.com/futureloan/mvc/api'}}
2021-01-09 13:59:57,870 - 20 - conftest.py - 27 - root - INFO - ******测试用例执行完毕******
